audiofile	scorefile	metadatafile	audiombid	workmbid	symbtrname	tonicfile	tonicfreq
audio/102_Suz-i_Dil_Pesrev_(Kiz_Ney)/102_Suz-i_Dil_Pesrev_(Kiz_Ney).mp3	score/suzidil--pesrev--devrikebir----tanburi_ali_efendi.txt	audio/102_Suz-i_Dil_Pesrev_(Kiz_Ney)/metadata.json	3a5c79f5-8244-496a-8f3b-2e8418fbcfcd	40300628-d472-4232-81ce-df599f4fbacc	suzidil--pesrev--devrikebir----tanburi_ali_efendi	audio/102_Suz-i_Dil_Pesrev_(Kiz_Ney)/tonic.json	401.7
audio/101_Sultani-Yegah_Saz_Semai_(Mansur_Ney)/101_Sultani-Yegah_Saz_Semai_(Mansur_Ney).mp3	score/sultaniyegah--sazsemaisi--aksaksemai----kanuni_haci_arif_bey.txt	audio/101_Sultani-Yegah_Saz_Semai_(Mansur_Ney)/metadata.json	544b9c80-0c96-41cd-9b33-7e7da256a73f	2e898944-fdac-44c4-a523-47ef94767d45	sultaniyegah--sazsemaisi--aksaksemai----kanuni_haci_arif_bey	audio/101_Sultani-Yegah_Saz_Semai_(Mansur_Ney)/tonic.json	593.3
audio/100_Sultani-Yegah_Saz_Semai_(Kiz_Ney)/100_Sultani-Yegah_Saz_Semai_(Kiz_Ney).mp3	score/sultaniyegah--sazsemaisi--aksaksemai----kanuni_haci_arif_bey.txt	audio/100_Sultani-Yegah_Saz_Semai_(Kiz_Ney)/metadata.json	53bdec17-7a86-40ba-b645-69d2d3de7b56	2e898944-fdac-44c4-a523-47ef94767d45	sultaniyegah--sazsemaisi--aksaksemai----kanuni_haci_arif_bey	audio/100_Sultani-Yegah_Saz_Semai_(Kiz_Ney)/tonic.json	664.0
audio/1-60_tahir_buselik_saz_semaisi__kemani_riza_efendi_/1-60_tahir_buselik_saz_semaisi__kemani_riza_efendi_.mp3	score/tahirbuselik--sazsemaisi--aksaksemai----kemani_riza_efendi.txt	audio/1-60_tahir_buselik_saz_semaisi__kemani_riza_efendi_/metadata.json	03f4cba4-dbac-4d9c-84ab-d243d91ad837	e9456d5a-8cf7-42c2-a819-8c29bbe6af01	tahirbuselik--sazsemaisi--aksaksemai----kemani_riza_efendi	audio/1-60_tahir_buselik_saz_semaisi__kemani_riza_efendi_/tonic.json	165.3
audio/1-52_beyati_araban_saz_semaisi__tatyos_efendi_/1-52_beyati_araban_saz_semaisi__tatyos_efendi_.mp3	score/beyati-araban--sazsemaisi--aksaksemai----rauf_yekta.txt	audio/1-52_beyati_araban_saz_semaisi__tatyos_efendi_/metadata.json	69361bc7-f467-47ae-83b4-91f853a307cc	1dc8a983-8c66-477e-8c63-22409806f2e1	beyati-araban--sazsemaisi--aksaksemai----rauf_yekta	audio/1-52_beyati_araban_saz_semaisi__tatyos_efendi_/tonic.json	165.3
audio/1-50_beyati_saz_semaisi__kanuni_omer_efendi_/1-50_beyati_saz_semaisi__kanuni_omer_efendi_.mp3	score/beyati--sazsemaisi--aksaksemai----kanuni_omer_efendi.txt	audio/1-50_beyati_saz_semaisi__kanuni_omer_efendi_/metadata.json	e2fdd872-38db-4f71-88de-f6a7f0c8f02a	fac99291-4c31-416b-af9b-4282fb5ca1e8	beyati--sazsemaisi--aksaksemai----kanuni_omer_efendi	audio/1-50_beyati_saz_semaisi__kanuni_omer_efendi_/tonic.json	165.3
audio/1-48_ussak_saz_semaisi__neyzan_salih_dede_/1-48_ussak_saz_semaisi__neyzan_salih_dede_.mp3	score/ussak--sazsemaisi--aksaksemai----dede_salih_efendi.txt	audio/1-48_ussak_saz_semaisi__neyzan_salih_dede_/metadata.json	6244a864-d930-4450-96ff-34cba329dc69	ad9fb46e-eb95-4446-93ad-e3bf13c01a95	ussak--sazsemaisi--aksaksemai----dede_salih_efendi	audio/1-48_ussak_saz_semaisi__neyzan_salih_dede_/tonic.json	165.3
audio/1-46_ferahfeza_pesrev__tanburi_cemil_bey_/1-46_ferahfeza_pesrev__tanburi_cemil_bey_.mp3	score/ferahfeza--pesrev--muhammes----tanburi_cemil_bey.txt	audio/1-46_ferahfeza_pesrev__tanburi_cemil_bey_/metadata.json	de71e729-5e7b-45dc-a38c-cfa7061fecdc	6f2b316f-f951-4453-9233-2b62e16fcd05	ferahfeza--pesrev--muhammes----tanburi_cemil_bey	audio/1-46_ferahfeza_pesrev__tanburi_cemil_bey_/tonic.json	110.0
audio/1-45_Neva_Saz_Semaisi/1-45_Neva_Saz_Semaisi.mp3	score/neva--sazsemaisi--aksaksemai----kantemiroglu.txt	audio/1-45_Neva_Saz_Semaisi/metadata.json	132cb194-c083-4002-9cc9-720b8cbfc61c	1035e5bd-5f53-4a81-ad66-f861a51d8c4e	neva--sazsemaisi--aksaksemai----kantemiroglu	audio/1-45_Neva_Saz_Semaisi/tonic.json	294.1
audio/1-44_acem_asiran_pesrev__neyzen_salih_dede_/1-44_acem_asiran_pesrev__neyzen_salih_dede_.mp3	score/acemasiran--pesrev--devrikebir----dede_salih_efendi.txt	audio/1-44_acem_asiran_pesrev__neyzen_salih_dede_/metadata.json	428a80a9-d545-4ad3-9324-237368bcf027	01412a5d-1858-43b3-b5b0-78f383675e9b	acemasiran--pesrev--devrikebir----dede_salih_efendi	audio/1-44_acem_asiran_pesrev__neyzen_salih_dede_/tonic.json	132.5
audio/1-44_Neva_Pesrevi/1-44_Neva_Pesrevi.mp3	score/neva--pesrev--devrikebir----zeki_mehmet_aga.txt	audio/1-44_Neva_Pesrevi/metadata.json	9c9d3440-011b-4357-9eb7-303a8aeb5e8f	22dde19f-a82b-48a2-ab74-6320775031b4	neva--pesrev--devrikebir----zeki_mehmet_aga	audio/1-44_Neva_Pesrevi/tonic.json	294.1
audio/1-42_acem_kurdi_pesrev__ismail_hakki_bey_/1-42_acem_kurdi_pesrev__ismail_hakki_bey_.mp3	score/acemkurdi--pesrev--fahte----muallim_ismail_hakki_bey.txt	audio/1-42_acem_kurdi_pesrev__ismail_hakki_bey_/metadata.json	ee3ddc10-02ed-40db-b392-7af8d51fa59c	4abab307-e784-46fe-8a67-427d54b32511	acemkurdi--pesrev--fahte----muallim_ismail_hakki_bey	audio/1-42_acem_kurdi_pesrev__ismail_hakki_bey_/tonic.json	165.3
audio/1-38_sedd-i_araban_saz_semaisi__tanburi_cemil_bey_/1-38_sedd-i_araban_saz_semaisi__tanburi_cemil_bey_.mp3	score/sedaraban--sazsemaisi--aksaksemai----tanburi_cemil_bey.txt	audio/1-38_sedd-i_araban_saz_semaisi__tanburi_cemil_bey_/metadata.json	31509ba6-492e-42be-8219-06549daccb45	1eb2ca1e-249b-424c-9ff5-0e1561590257	sedaraban--sazsemaisi--aksaksemai----tanburi_cemil_bey	audio/1-38_sedd-i_araban_saz_semaisi__tanburi_cemil_bey_/tonic.json	110.5
audio/1-36_neveser_pesrev__yusuf_pasa_/1-36_neveser_pesrev__yusuf_pasa_.mp3	score/neveser--pesrev--hafif--cankurtaran--neyzen_yusuf_pasa.txt	audio/1-36_neveser_pesrev__yusuf_pasa_/metadata.json	04a7bb96-29aa-4c9c-a3db-93e251e34c07	f1fd86a8-f3ff-4daf-83c2-2e0b7d9b269f	neveser--pesrev--hafif--cankurtaran--neyzen_yusuf_pasa	audio/1-36_neveser_pesrev__yusuf_pasa_/tonic.json	147.7
audio/1-31_kurdili_hicazkar_pesrev__tanburi_cemil_bey_/1-31_kurdili_hicazkar_pesrev__tanburi_cemil_bey_.mp3	score/kurdilihicazkar--pesrev--muhammes----tanburi_cemil_bey.txt	audio/1-31_kurdili_hicazkar_pesrev__tanburi_cemil_bey_/metadata.json	77c61ffe-adab-48b6-94d0-cb03ae761195	d689c032-ab60-4162-b872-b56cf3b24db6	kurdilihicazkar--pesrev--muhammes----tanburi_cemil_bey	audio/1-31_kurdili_hicazkar_pesrev__tanburi_cemil_bey_/tonic.json	147.7
audio/1-29_hicazkar_saz_semaisi__tanburi_cemil_bey_/1-29_hicazkar_saz_semaisi__tanburi_cemil_bey_.mp3	score/hicazkar--sazsemaisi--aksaksemai----tanburi_cemil_bey.txt	audio/1-29_hicazkar_saz_semaisi__tanburi_cemil_bey_/metadata.json	4d6e7d48-e3bd-44c3-b0a6-81a2f406792f	4b3685be-c30a-4b10-8ce6-5bcd2c96b1f3	hicazkar--sazsemaisi--aksaksemai----tanburi_cemil_bey	audio/1-29_hicazkar_saz_semaisi__tanburi_cemil_bey_/tonic.json	147.7
audio/1-22_Evcara_Saz_Semaisi/1-22_Evcara_Saz_Semaisi.mp3	score/evcara--sazsemaisi--aksaksemai----dilhayat_kalfa.txt	audio/1-22_Evcara_Saz_Semaisi/metadata.json	532d2756-dd0e-4fb2-b4e1-a4d9f0a53448	a094df54-addb-4d43-a06f-fcae06df9132	evcara--sazsemaisi--aksaksemai----dilhayat_kalfa	audio/1-22_Evcara_Saz_Semaisi/tonic.json	123.0
audio/1-17_segah_saz_semaisi__neyzen_osman_dede_/1-17_segah_saz_semaisi__neyzen_osman_dede_.mp3	score/segah--sazsemaisi--aksaksemai----nayi_osman_dede.txt	audio/1-17_segah_saz_semaisi__neyzen_osman_dede_/metadata.json	fb386b4d-7dec-4458-a9d3-3843046a51d9	611c119a-62a0-4238-bb18-9ffe50d84d8b	segah--sazsemaisi--aksaksemai----nayi_osman_dede	audio/1-17_segah_saz_semaisi__neyzen_osman_dede_/tonic.json	185.0
audio/1-16_Bestenigar_Pesrev/1-16_Bestenigar_Pesrev.mp3	score/bestenigar--pesrev--fahte----tatyos_efendi.txt	audio/1-16_Bestenigar_Pesrev/metadata.json	eb0f6fd9-d53b-49fe-af2e-26cfffea6409	252165ad-22d6-4932-a71e-e402195ff2c6	bestenigar--pesrev--fahte----tatyos_efendi	audio/1-16_Bestenigar_Pesrev/tonic.json	184.2
audio/1-15_Sedaraban_Sazsemaisi/1-15_Sedaraban_Sazsemaisi.mp3	score/sedaraban--sazsemaisi--aksaksemai----tanburi_cemil_bey.txt	audio/1-15_Sedaraban_Sazsemaisi/metadata.json	eddb2156-a82b-45b8-a69f-4a151c9fce6e	1eb2ca1e-249b-424c-9ff5-0e1561590257	sedaraban--sazsemaisi--aksaksemai----tanburi_cemil_bey	audio/1-15_Sedaraban_Sazsemaisi/tonic.json	251.1
audio/1-14_Tahirbuselik_Saz_Semai/1-14_Tahirbuselik_Saz_Semai.mp3	score/tahirbuselik--sazsemaisi--aksaksemai----kemani_riza_efendi.txt	audio/1-14_Tahirbuselik_Saz_Semai/metadata.json	89d2c6d4-d66d-4f0e-b38c-f0ed7c833923	e9456d5a-8cf7-42c2-a819-8c29bbe6af01	tahirbuselik--sazsemaisi--aksaksemai----kemani_riza_efendi	audio/1-14_Tahirbuselik_Saz_Semai/tonic.json	370.0
audio/1-12_Suznak_Pesrev_(1._Hane_-_Teslim)/1-12_Suznak_Pesrev_(1._Hane_-_Teslim).mp3	score/suzinak--pesrev--cenber----tatyos_efendi.txt	audio/1-12_Suznak_Pesrev_(1._Hane_-_Teslim)/metadata.json	3b86eab6-3c17-494f-9ee6-e43a04ff1645	270f55e1-d479-47d0-832f-930a2d20f90a	suzinak--pesrev--cenber----tatyos_efendi	audio/1-12_Suznak_Pesrev_(1._Hane_-_Teslim)/tonic.json	269.0
audio/1-12_Karcigar_Pesrev/1-12_Karcigar_Pesrev.mp3	score/karcigar--pesrev--cifteduyek----tatyos_efendi.txt	audio/1-12_Karcigar_Pesrev/metadata.json	ca886e4e-b7ba-4231-8446-d19b49d7f3da	01510767-677e-4c52-aed4-3e18e2fd2c61	karcigar--pesrev--cifteduyek----tatyos_efendi	audio/1-12_Karcigar_Pesrev/tonic.json	221.0
audio/1-11_mahur_pesrev__gazi_giray_han_/1-11_mahur_pesrev__gazi_giray_han_.mp3	score/mahur--pesrev--duyek----gazi_giray_han.txt	audio/1-11_mahur_pesrev__gazi_giray_han_/metadata.json	4a878936-03d3-42a1-8b69-bd42bed1344c	3601efbc-b05b-4f54-ba07-584a842de72e	mahur--pesrev--duyek----gazi_giray_han	audio/1-11_mahur_pesrev__gazi_giray_han_/tonic.json	148.3
audio/1-11_Huseyni_Saz_Semai/1-11_Huseyni_Saz_Semai.mp3	score/huseyni--sazsemaisi--aksaksemai----tatyos_efendi.txt	audio/1-11_Huseyni_Saz_Semai/metadata.json	9d195cbe-8e9f-47ef-83f0-e7c0b8af1697	ecbd1847-79bd-4083-b9e5-833c90e6d8cc	huseyni--sazsemaisi--aksaksemai----tatyos_efendi	audio/1-11_Huseyni_Saz_Semai/tonic.json	221.0
audio/1-10_Sevkefza_Sazsemaisi/1-10_Sevkefza_Sazsemaisi.mp3	score/sevkefza--sazsemaisi--aksaksemai----said_dede.txt	audio/1-10_Sevkefza_Sazsemaisi/metadata.json	adf845de-f2a5-48f2-91c3-862d4fbca705	7d338307-ca89-4b5c-b93e-c797d0a4bf8d	sevkefza--sazsemaisi--aksaksemai----said_dede	audio/1-10_Sevkefza_Sazsemaisi/tonic.json	198.3
audio/1-10_Sedaraban_Pesrev/1-10_Sedaraban_Pesrev.mp3	score/sedaraban--pesrev--fahte----tanburi_cemil_bey.txt	audio/1-10_Sedaraban_Pesrev/metadata.json	d903d1e3-7073-4a25-a298-3942eacc4dd2	83291c8a-4ef1-4ffc-8b50-3fc03890f5a4	sedaraban--pesrev--fahte----tanburi_cemil_bey	audio/1-10_Sedaraban_Pesrev/tonic.json	219.0
audio/1-09_suzidilara_pesrev__sultan_selim_iii_/1-09_suzidilara_pesrev__sultan_selim_iii_.mp3	score/suzidilara--pesrev--agirduyek----iii_selim.txt	audio/1-09_suzidilara_pesrev__sultan_selim_iii_/metadata.json	b83d6b70-d2f9-4b62-aa05-f92f5210a2f5	72222f36-76f1-4663-a5bf-d16f7af09dfa	suzidilara--pesrev--agirduyek----iii_selim	audio/1-09_suzidilara_pesrev__sultan_selim_iii_/tonic.json	148.3
audio/1-09_Suzidilara_Sazsemaisi/1-09_Suzidilara_Sazsemaisi.mp3	score/suzidilara--sazsemaisi--aksaksemai----tanburi_cemil_bey.txt	audio/1-09_Suzidilara_Sazsemaisi/metadata.json	170a57dc-4e52-4910-b4ba-0a691d600d68	45ae0a7a-6abe-453c-9b09-984415379f91	suzidilara--sazsemaisi--aksaksemai----tanburi_cemil_bey	audio/1-09_Suzidilara_Sazsemaisi/tonic.json	323.0
audio/1-09_Pesendide_Makaminda_Sazsemaisi/1-09_Pesendide_Makaminda_Sazsemaisi.mp3	score/pesendide--sazsemaisi--aksaksemai----iii_selim.txt	audio/1-09_Pesendide_Makaminda_Sazsemaisi/metadata.json	eac4bc0f-9d84-4425-9435-a796379c907a	d1086c07-fb1f-4eb2-9585-9f22ea850f12	pesendide--sazsemaisi--aksaksemai----iii_selim	audio/1-09_Pesendide_Makaminda_Sazsemaisi/tonic.json	261.6
audio/1-09_Evcara_Sazsemaisi/1-09_Evcara_Sazsemaisi.mp3	score/evcara--sazsemaisi--aksaksemai----dilhayat_kalfa.txt	audio/1-09_Evcara_Sazsemaisi/metadata.json	d07b1868-9acd-416e-aed1-489c921619ce	a094df54-addb-4d43-a06f-fcae06df9132	evcara--sazsemaisi--aksaksemai----dilhayat_kalfa	audio/1-09_Evcara_Sazsemaisi/tonic.json	202.6
audio/1-09_Beyati_Sazsemaisi,_Ussak_Pesrev/1-09_Beyati_Sazsemaisi,_Ussak_Pesrev.mp3	score/ussak--pesrev--hafif----kanposoglu_mehmet_celebi.txt	audio/1-09_Beyati_Sazsemaisi,_Ussak_Pesrev/metadata.json	1a0f66eb-902e-4563-b5fa-00469ff50a11	651841c6-a0a4-41f2-9e45-c62c0c971475	ussak--pesrev--hafif----kanposoglu_mehmet_celebi	audio/1-09_Beyati_Sazsemaisi,_Ussak_Pesrev/tonic.json	206.2
audio/1-08_Pesendide_Saz_Semaisi/1-08_Pesendide_Saz_Semaisi.mp3	score/pesendide--sazsemaisi--aksaksemai----iii_selim.txt	audio/1-08_Pesendide_Saz_Semaisi/metadata.json	3432c7e3-e741-488e-a601-1748c4fcc95e	d1086c07-fb1f-4eb2-9585-9f22ea850f12	pesendide--sazsemaisi--aksaksemai----iii_selim	audio/1-08_Pesendide_Saz_Semaisi/tonic.json	292.8
audio/1-08_Neva_Pesrev__Musterek_Taksim/1-08_Neva_Pesrev__Musterek_Taksim.mp3	score/neva--pesrev--devrikebir----tanburi_cemil_bey.txt	audio/1-08_Neva_Pesrev__Musterek_Taksim/metadata.json	f088f793-d53f-490b-abc0-49890520d9ce	cd08674f-2ddf-4b0a-8d9d-8bfb5c163d9a	neva--pesrev--devrikebir----tanburi_cemil_bey	audio/1-08_Neva_Pesrev__Musterek_Taksim/tonic.json	205.7
audio/1-08_Mahur_Saz_Semai/1-08_Mahur_Saz_Semai.mp3	score/mahur--sazsemaisi--aksaksemai----nikolaki.txt	audio/1-08_Mahur_Saz_Semai/metadata.json	c469d4d1-2632-46c7-9d1b-07758f01089c	900d7e9b-b14b-4ab2-9331-dbe5c7c55eb2	mahur--sazsemaisi--aksaksemai----nikolaki	audio/1-08_Mahur_Saz_Semai/tonic.json	147.0
audio/1-08_Irak_Saz_Semaisi/1-08_Irak_Saz_Semaisi.mp3	score/irak--sazsemaisi--aksaksemai----serif_muhittin_targan.txt	audio/1-08_Irak_Saz_Semaisi/metadata.json	131b1c5b-5b76-4c57-9759-682c093c0c80	44eba3fc-ea1a-4549-82a9-a103592f557b	irak--sazsemaisi--aksaksemai----serif_muhittin_targan	audio/1-08_Irak_Saz_Semaisi/tonic.json	138.4
audio/1-07_pesendide_saz_semaisi__sultan_selim_iii_/1-07_pesendide_saz_semaisi__sultan_selim_iii_.mp3	score/pesendide--sazsemaisi--aksaksemai----iii_selim.txt	audio/1-07_pesendide_saz_semaisi__sultan_selim_iii_/metadata.json	92de5dda-981f-4b0c-aea4-6be8dba52b3b	d1086c07-fb1f-4eb2-9585-9f22ea850f12	pesendide--sazsemaisi--aksaksemai----iii_selim	audio/1-07_pesendide_saz_semaisi__sultan_selim_iii_/tonic.json	147.7
audio/1-07_Suzinak_Pesrev/1-07_Suzinak_Pesrev.mp3	score/suzinak--pesrev--cenber----tatyos_efendi.txt	audio/1-07_Suzinak_Pesrev/metadata.json	8ce575c6-3ba1-4b98-926f-66121923f1e9	270f55e1-d479-47d0-832f-930a2d20f90a	suzinak--pesrev--cenber----tatyos_efendi	audio/1-07_Suzinak_Pesrev/tonic.json	293.0
audio/1-07_Huseyni_Sazsemaisi/1-07_Huseyni_Sazsemaisi.mp3	score/huseyni--sazsemaisi--aksaksemai----tatyos_efendi.txt	audio/1-07_Huseyni_Sazsemaisi/metadata.json	8b8d697b-cad9-446e-ad19-5e85a36aa253	ecbd1847-79bd-4083-b9e5-833c90e6d8cc	huseyni--sazsemaisi--aksaksemai----tatyos_efendi	audio/1-07_Huseyni_Sazsemaisi/tonic.json	202.7
audio/1-06_Suz-idilara_Pesrevi/1-06_Suz-idilara_Pesrevi.mp3	score/suzidilara--pesrev--agirduyek----iii_selim.txt	audio/1-06_Suz-idilara_Pesrevi/metadata.json	feb8c6a4-f5b0-4888-b80a-72faccf6cdb1	72222f36-76f1-4663-a5bf-d16f7af09dfa	suzidilara--pesrev--agirduyek----iii_selim	audio/1-06_Suz-idilara_Pesrevi/tonic.json	145.8
audio/1-06_Rast_Pesrev/1-06_Rast_Pesrev.mp3	score/rast--pesrev--muhammes----tatyos_efendi.txt	audio/1-06_Rast_Pesrev/metadata.json	e06328bc-0ddb-49ef-9c5c-31a881485d0b	5617c02f-8c47-4fda-9c3c-70dd5a471291	rast--pesrev--muhammes----tatyos_efendi	audio/1-06_Rast_Pesrev/tonic.json	196.6
audio/1-06_Hicazkar_Sazsemaisi/1-06_Hicazkar_Sazsemaisi.mp3	score/hicazkar--sazsemaisi--aksaksemai----tanburi_cemil_bey.txt	audio/1-06_Hicazkar_Sazsemaisi/metadata.json	c820c003-c498-4166-819c-79eae113e5d4	4b3685be-c30a-4b10-8ce6-5bcd2c96b1f3	hicazkar--sazsemaisi--aksaksemai----tanburi_cemil_bey	audio/1-06_Hicazkar_Sazsemaisi/tonic.json	294.8
audio/1-06_Beyati_Pesrev/1-06_Beyati_Pesrev.mp3	score/beyati--pesrev--darbifetih----tanburi_isak.txt	audio/1-06_Beyati_Pesrev/metadata.json	604380e4-1979-4b7f-8187-e3e17d66df1a	f262511a-6aef-4c52-a59d-f4b1085b536a	beyati--pesrev--darbifetih----tanburi_isak	audio/1-06_Beyati_Pesrev/tonic.json	250.5
audio/1-05_Ussak_Saz_Semai/1-05_Ussak_Saz_Semai.mp3	score/ussak--sazsemaisi--aksaksemai----dede_salih_efendi.txt	audio/1-05_Ussak_Saz_Semai/metadata.json	57d32c96-dd58-4212-8a33-5a7ab4824604	ad9fb46e-eb95-4446-93ad-e3bf13c01a95	ussak--sazsemaisi--aksaksemai----dede_salih_efendi	audio/1-05_Ussak_Saz_Semai/tonic.json	165.0
audio/1-05_Saba_Pesrev/1-05_Saba_Pesrev.mp3	score/saba--pesrev--devrikebir----tanburi_buyuk_osman_bey.txt	audio/1-05_Saba_Pesrev/metadata.json	1e14ece7-f5cd-4a58-aa15-b82253b1b858	4b6540da-6806-4521-aa86-389615d475e7	saba--pesrev--devrikebir----tanburi_buyuk_osman_bey	audio/1-05_Saba_Pesrev/tonic.json	196.6
audio/1-05_Hicazkar_Saz_Semai/1-05_Hicazkar_Saz_Semai.mp3	score/hicazkar--sazsemaisi--aksaksemai----tanburi_cemil_bey.txt	audio/1-05_Hicazkar_Saz_Semai/metadata.json	f09db163-2549-4f67-bfb3-7b626f20a8c2	4b3685be-c30a-4b10-8ce6-5bcd2c96b1f3	hicazkar--sazsemaisi--aksaksemai----tanburi_cemil_bey	audio/1-05_Hicazkar_Saz_Semai/tonic.json	331.6
audio/1-04_Kurdili_Hicazkar_Saz_Semai/1-04_Kurdili_Hicazkar_Saz_Semai.mp3	score/kurdilihicazkar--sazsemaisi--aksaksemai----tatyos_efendi.txt	audio/1-04_Kurdili_Hicazkar_Saz_Semai/metadata.json	120a0dfb-7873-46ca-a5bd-e7bccfe5bee3	eadeb598-7511-4a35-81f4-965e212f1980	kurdilihicazkar--sazsemaisi--aksaksemai----tatyos_efendi	audio/1-04_Kurdili_Hicazkar_Saz_Semai/tonic.json	196.0
audio/1-04_Huseyni_Sazsemaisi/1-04_Huseyni_Sazsemaisi.mp3	score/huseyni--sazsemaisi--aksaksemai----tatyos_efendi.txt	audio/1-04_Huseyni_Sazsemaisi/metadata.json	b713e101-37ef-4f17-ae22-bc2b5cb40c30	ecbd1847-79bd-4083-b9e5-833c90e6d8cc	huseyni--sazsemaisi--aksaksemai----tatyos_efendi	audio/1-04_Huseyni_Sazsemaisi/tonic.json	249.5
audio/1-03_Suzidilara_Pesrev/1-03_Suzidilara_Pesrev.mp3	score/suzidilara--pesrev--agirduyek----iii_selim.txt	audio/1-03_Suzidilara_Pesrev/metadata.json	ce2ddba6-ff6a-40c1-9670-ee43d639dad3	72222f36-76f1-4663-a5bf-d16f7af09dfa	suzidilara--pesrev--agirduyek----iii_selim	audio/1-03_Suzidilara_Pesrev/tonic.json	262.8
audio/1-03_Neva_Pesrev_(1._Hane_-_Teslim)/1-03_Neva_Pesrev_(1._Hane_-_Teslim).mp3	score/neva--pesrev--devrikebir----tanburi_cemil_bey.txt	audio/1-03_Neva_Pesrev_(1._Hane_-_Teslim)/metadata.json	89df4e91-0124-401a-996e-e88b3d7aac3b	cd08674f-2ddf-4b0a-8d9d-8bfb5c163d9a	neva--pesrev--devrikebir----tanburi_cemil_bey	audio/1-03_Neva_Pesrev_(1._Hane_-_Teslim)/tonic.json	300.0
audio/1-03_Mahur_Pesrev/1-03_Mahur_Pesrev.mp3	score/mahur--pesrev--duyek----gazi_giray_han.txt	audio/1-03_Mahur_Pesrev/metadata.json	161c1c16-b664-4fe2-bbf1-f7b9ee312096	3601efbc-b05b-4f54-ba07-584a842de72e	mahur--pesrev--duyek----gazi_giray_han	audio/1-03_Mahur_Pesrev/tonic.json	217.2
audio/1-02_Saba_Sazsemaisi/1-02_Saba_Sazsemaisi.mp3	score/saba--sazsemaisi--aksaksemai----zaharya.txt	audio/1-02_Saba_Sazsemaisi/metadata.json	2ff5b6e0-7616-4b49-8fb6-c423d676d9a6	4025c156-3e4b-4d36-bd81-89f2d513a631	saba--sazsemaisi--aksaksemai----zaharya	audio/1-02_Saba_Sazsemaisi/tonic.json	249.5
audio/1-02_Pesrev/1-02_Pesrev.mp3	score/ferahfeza--pesrev--devrikebir----dede_efendi.txt	audio/1-02_Pesrev/metadata.json	fb9a9a91-1cb4-4f94-afd9-85439fa986a8	b35f8221-5992-4585-9cb3-f153beaa4e62	ferahfeza--pesrev--devrikebir----dede_efendi	audio/1-02_Pesrev/tonic.json	438.0
audio/1-02_Buselik_Pesrev/1-02_Buselik_Pesrev.mp3	score/buselik--pesrev--muhammes----nikolaki.txt	audio/1-02_Buselik_Pesrev/metadata.json	48100ca4-fa1e-4b52-bcab-1ab21b0ea25e	4eba73f7-6152-4899-8747-1743a525b8ca	buselik--pesrev--muhammes----nikolaki	audio/1-02_Buselik_Pesrev/tonic.json	330.6
audio/1-01_Suzinak_Pesrev/1-01_Suzinak_Pesrev.mp3	score/suzinak--pesrev--cenber----tatyos_efendi.txt	audio/1-01_Suzinak_Pesrev/metadata.json	f3cac2dc-c372-45f6-945c-70ab6aeecd5d	270f55e1-d479-47d0-832f-930a2d20f90a	suzinak--pesrev--cenber----tatyos_efendi	audio/1-01_Suzinak_Pesrev/tonic.json	196.0
audio/1-01_Sehnaz_Pesrev/1-01_Sehnaz_Pesrev.mp3	score/sehnaz--pesrev--zencir----kemani_ali_aga.txt	audio/1-01_Sehnaz_Pesrev/metadata.json	d828d94e-4ebd-48dd-a37a-bb704f0ff7ca	d1bb61c1-a779-4515-81f6-cda83473374a	sehnaz--pesrev--zencir----kemani_ali_aga	audio/1-01_Sehnaz_Pesrev/tonic.json	379.0
audio/1-01_Rast_Pesrev/1-01_Rast_Pesrev.mp3	score/rast--pesrev--sakil----benli_hasan_aga.txt	audio/1-01_Rast_Pesrev/metadata.json	b466a80f-820e-4083-857f-2417d1551134	26264847-f0af-44cf-b1b0-6a13ed0333fb	rast--pesrev--sakil----benli_hasan_aga	audio/1-01_Rast_Pesrev/tonic.json	221.0
audio/1-01_Kurdi_Pesrevi/1-01_Kurdi_Pesrevi.mp3	score/kurdi--pesrev--devrikebir----sehzade_korkut.txt	audio/1-01_Kurdi_Pesrevi/metadata.json	f8552ca0-4b7a-490d-8bb3-1494a446e09b	a850baea-d661-404d-8715-f4b37e5d49fd	kurdi--pesrev--devrikebir----sehzade_korkut	audio/1-01_Kurdi_Pesrevi/tonic.json	294.1
audio/1-01_Arazbarbuselik_Saz_Semai/1-01_Arazbarbuselik_Saz_Semai.mp3	score/arazbarbuselik--sazsemaisi--aksaksemai----refik_fersan.txt	audio/1-01_Arazbarbuselik_Saz_Semai/metadata.json	d14dc692-1546-432b-ac27-5c9a7f35e6f7	ad2d62cb-6edc-440a-b57c-7ceae4508795	arazbarbuselik--sazsemaisi--aksaksemai----refik_fersan	audio/1-01_Arazbarbuselik_Saz_Semai/tonic.json	330.6
audio/09_Sedaraban_Saz_Semaisi/09_Sedaraban_Saz_Semaisi.mp3	score/sedaraban--sazsemaisi--aksaksemai----tanburi_cemil_bey.txt	audio/09_Sedaraban_Saz_Semaisi/metadata.json	356de48f-c87e-4595-945d-05dc1118a557	1eb2ca1e-249b-424c-9ff5-0e1561590257	sedaraban--sazsemaisi--aksaksemai----tanburi_cemil_bey	audio/09_Sedaraban_Saz_Semaisi/tonic.json	221.0
